
PER_EMOTE_1309,NO,ugm -3,2020-05-13 13:42:00,0.0,28.34567971
cd6f2f434d0f44beac6e6eb713fd0d9adaa293ad94d48731465d6452582a1408

PER_EMOTE_1309,CO,ugm -3,2020-05-12 21:27:00,0.0,208.6844054
PER_AIRMON_MESH1911150,NO,ugm -3,2020-05-11 03:15:00,1.0,-7.86875
PER_EMOTE_1309,NO,ugm -3,2020-05-29 17:13:41,0.0,17.038171268800006
4809cb3dbfbcb5c81f15c2b498d8034428f564f0622e596c1a774976e1c9a6c3

PER_EMOTE_1309,CO,ugm -3,2020-05-14 06:55:00,0.0,341.40023199999996
PER_EMOTE_1309,Temperature,Celsius,2020-05-20 00:23:22,0.0,14.4
PER_EMOTE_1309,Sound,db,2020-05-15 21:25:00,0.0,63.0
ab0c16a52858e06a6053d8ad0821ddfc450f7a8bd2a2ff30d06dcde0db6ddd72

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-17 14:55:00,0.0,1.943
PER_EMOTE_1309,NO2,ugm -3,2020-05-29 22:40:42,0.0,168.2866308691
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-16 12:14:00,0.0,5.774
050c2afa8b59ab84329818809e3f0ed30d5fc4335d92180dfeffca5054693755

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-23 01:35:00,0.0,8.698
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-21 13:43:00,0.0,4.33
PER_EMOTE_1309,NO,ugm -3,2020-05-30 06:46:42,0.0,17.4156036551
7470e853d080dfbfde2c0b50a7fbd7471fc5528395c8acfb20ba7d85a050958c

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-25 21:49:00,0.0,4.059
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-27 11:55:00,0.0,9.47
PER_EMOTE_1309,NO,ugm -3,2020-05-17 12:02:17,0.0,26.751095805100004
125a246dd929feef1f0294eb11651ce5c29ebb9b4b0d7b48de49126d8c131ceb

PER_EMOTE_1309,Temperature,Celsius,2020-05-30 16:21:43,0.0,21.9
PER_EMOTE_1309,NO2,ugm -3,2020-05-12 21:01:00,0.0,98.73532478
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-19 22:10:00,0.0,6.013
28abdcc1f06365da200179567dd0762d455e4a7de56688fe2d9431cd557c4856

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-14 22:36:00,0.0,6.188
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-14 21:30:00,0.0,5.56
PER_EMOTE_1309,Temperature,Celsius,2020-05-25 06:50:33,0.0,8.4
383c21f5343df8b0602f8fa9dc99a848a4698a661f924850f82cbdf453006bef

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-21 12:48:00,0.0,5.827999999999999
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-17 16:05:00,0.0,5.6960000000000015
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-19 23:04:00,0.0,3.39
c38171592f4304f0e071a7e65b9cab33e6564d8ce0ae7174585e5aa0ff6399fe

PER_EMOTE_1309,NO2,ugm -3,2020-05-26 01:52:34,0.0,102.96535645459998
PER_EMOTE_1309,Sound,db,2020-05-17 22:47:18,0.0,52.0
PER_EMOTE_1309,Temperature,Celsius,2020-05-18 02:29:19,0.0,12.7
0c1f58b0f2effb395cdc7aa1baea2eafcffa17035fd10b55a73dc5c35fcb096b

PER_EMOTE_1309,NO2,ugm -3,2020-05-21 16:51:25,0.0,2.2629156368
PER_AIRMON_MESH1911150,Humidity,%,2020-05-31 19:45:00,0.0,58.0
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-26 17:39:00,0.0,10.94
ed920fbf033f21414fccc21917df12e84c7e7a727cc0d1d46f83a42ada1aa6b7

PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-28 03:35:00,0.0,20.32
PER_EMOTE_1309,Sound,db,2020-05-27 00:42:36,0.0,58.0
PER_EMOTE_1309,NO2,ugm -3,2020-05-18 13:21:19,0.0,71.7906428625
49330d54febf0d7975894f3f0276a774171ddeb849afee9bf32b2eea948f11b3

PER_EMOTE_1309,NO2,ugm -3,2020-05-31 12:03:45,0.0,14.182977963499999
PER_EMOTE_1309,Humidity,%,2020-05-16 06:58:00,0.0,77.1
PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-17 03:45:00,0.0,2.37
f49f13546164eef4ce81c20283c2e2d4319bbe96446a95bc1df53cfc6cd89947

PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-18 18:12:00,0.0,0.46
PER_EMOTE_1309,Temperature,Celsius,2020-05-22 14:45:27,0.0,18.9
PER_EMOTE_1309,Sound,db,2020-05-17 08:19:00,0.0,56.0
b9038be03d6e3317d5741f99a60f1b80f0faa3adc3405d23c65bf6d5aa6ffb00

PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-18 06:53:00,0.0,4.33
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-27 15:47:00,0.0,8.73
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-16 10:08:00,0.0,5.438
94eef55096addaa81eb6393a2d3170742b682465992f7f21c3477fa31d6ba714

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-21 06:34:00,0.0,3.6889999999999996
PER_EMOTE_1309,Temperature,Celsius,2020-05-11 23:30:00,0.0,7.4
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-25 05:19:00,0.0,19.28
456a2ede0d45c5e5fec310b7f77e99f35c3e0a8f7c4b8d43b24f2444dd1368e1

PER_EMOTE_1309,CO,ugm -3,2020-05-25 10:45:33,0.0,292.4370116471
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-14 03:32:00,0.0,7.309
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-14 06:35:00,0.0,4.251
edde0376b1aa52dfec6f64e55322306e809d50baedf11a05204522d2b1ae9401

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-19 03:36:00,0.0,3.187
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-13 18:32:00,0.0,6.92
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-24 12:34:00,0.0,3.47
708a392405ce2b7b429716ca0a5361a3321641a0b520a5aab253e7884d7978bb

PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-26 22:53:00,0.0,9.88
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-17 07:17:00,0.0,5.942
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-30 21:17:00,0.0,3.5580000000000003
b82e4e716469e4bc88406ba23739bf3fca674844001dd4b9c3de4cb0fc463faf

PER_EMOTE_1309,Temperature,Celsius,2020-05-21 03:39:25,0.0,12.8
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-28 04:02:00,0.0,11.28
PER_EMOTE_1309,NO2,ugm -3,2020-05-15 12:46:00,0.0,11.37849996
ab7bf8c2e3e1245fec3daa9904e9cc87a9f5977853b46be711cc1fb47b3a78b0

PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-27 18:44:00,0.0,2.33
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-27 08:38:00,0.0,4.81
PER_EMOTE_1309,Sound,db,2020-05-17 06:30:00,0.0,57.0
4fda700e42fcadbbf4c2e28c059fb0ef6306d3e7fc3ef5e2b1729bac70b354c9

PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-25 05:38:00,0.0,15.89
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-26 11:19:00,0.0,0.9
PER_EMOTE_1309,Temperature,Celsius,2020-05-12 21:51:00,0.0,6.0
82b1ce32d7d5aa60eb3c92710ecfef5a96c0df6851ec4982a9ed32d645a33553

PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-19 08:57:00,0.0,5.74
PER_EMOTE_1309,NO2,ugm -3,2020-05-19 02:34:20,0.0,58.9620731083
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-29 23:28:00,0.0,4.84
ae619eab8333f3af4c3894954d362bbf863e5248ce480740bb8c825140faf2bb

PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-11 05:53:00,0.0,10.17
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-31 06:17:00,0.0,9.222999999999999
PER_EMOTE_1309,CO,ugm -3,2020-05-17 03:14:00,0.0,335.3666235
a09f0705afc35406fdbc2b994b0dc322bd133b2300fbf7ceab666579c4a4f65f

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-23 02:32:00,0.0,8.575
PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-14 17:13:00,0.0,1.04
PER_EMOTE_1309,NO,ugm -3,2020-05-14 09:43:00,0.0,10.61502483
f2e0a6191f075274baf621f1b570fbd70383e5936c480bb0addc15ab11289243

PER_EMOTE_1309,NO2,ugm -3,2020-05-31 11:22:45,0.0,0.0476794087
PER_EMOTE_1309,Humidity,%,2020-05-23 04:53:29,0.0,68.5
PER_EMOTE_1309,Sound,db,2020-05-13 00:55:00,0.0,60.0
5a1d7c9f19111ba71b2bd0b5ea61d5645f23673c82180ac3e392bccaf69c1bb8

PER_EMOTE_1309,Temperature,Celsius,2020-05-17 07:41:00,0.0,11.3
PER_EMOTE_1309,CO,ugm -3,2020-05-30 02:57:42,0.0,267.77997582759997
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-11 13:24:00,0.0,1.8119999999999998
9805d6850c7ef6a8a6da03d5c37cd7be239c7f09bf3884c990881e31a41c53d6

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-14 14:55:00,0.0,1.507
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-30 04:28:00,0.0,6.2570000000000014
PER_EMOTE_1309,Sound,db,2020-05-29 15:45:41,0.0,69.0
732f40444489f1755434e9d81bae7d9a3936e77d7ffc65f8ace09903daca7f92

PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-22 12:54:00,0.0,3.29
PER_EMOTE_1309,Sound,db,2020-05-16 17:14:00,0.0,64.0
PER_EMOTE_1309,Humidity,%,2020-05-20 23:59:24,0.0,56.9
ded28ec424c7d569c3b0a567ba0113d6d0e1cf47d5e80299798ec70627007965

PER_EMOTE_1309,Sound,db,2020-05-16 17:15:00,0.0,67.0
PER_EMOTE_1309,Sound,db,2020-05-27 18:10:37,0.0,68.0
PER_EMOTE_1309,NO2,ugm -3,2020-05-12 06:39:00,0.0,49.18371518
8e3565977ac09648f3418608c26760f208bffc8d425b826055ed6484cd36863d

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-24 10:02:00,0.0,2.991
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-18 06:14:00,0.0,1.05
PER_AIRMON_MESH1911150,NO,ugm -3,2020-05-17 16:30:00,1.0,-11.1
b73c1a01f100a4554861275a3c46320fec29f2ada1592a3785ec9f7370510325

PER_EMOTE_1309,Humidity,%,2020-05-19 18:21:22,0.0,64.8
PER_EMOTE_1309,Sound,db,2020-05-24 09:22:30,0.0,65.0
PER_EMOTE_1309,NO2,ugm -3,2020-05-17 22:15:18,0.0,83.6691141379
f2d31edc6ce04c3f95b39fda4db3fac92979a80627e9506ca2e5283690f64525

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-24 09:15:00,0.0,2.074
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-25 04:59:00,0.0,11.18
PER_EMOTE_1309,CO,ugm -3,2020-05-15 00:27:00,0.0,318.98733219999997
ee055d8e4323cecf906b550dab20c1279b4e9e408ebbb69370eaf67035e8c495

PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-27 10:39:00,0.0,1.28
PER_EMOTE_1309,Humidity,%,2020-05-11 17:12:00,0.0,42.0
PER_EMOTE_1309,NO,ugm -3,2020-05-26 15:30:35,0.0,32.1851827653
843f65599cc2353637b0cf4e9f5b213245ea02baa718416fdc00cf278ce926d8

PER_EMOTE_1309,Temperature,Celsius,2020-05-12 16:06:00,0.0,17.3
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-30 11:13:00,0.0,2.14
PER_EMOTE_1309,NO,ugm -3,2020-05-22 22:46:28,0.0,4.1328172938
9a7a8a61323f1f87473e321c312fd45e0d149a9f9d99db573c629e722ea6f976

PER_EMOTE_1309,NO2,ugm -3,2020-05-22 09:55:27,0.0,0.0352707527
PER_EMOTE_1309,CO,ugm -3,2020-05-14 21:18:00,0.0,287.1471761
PER_EMOTE_1309,NO2,ugm -3,2020-05-27 03:17:36,0.0,35.9356953598
cc0cc1ce496185b9d186f42efe44fd2aec1d8fb5f1f0634a4d4e7a6b6c174366

PER_EMOTE_1309,Temperature,Celsius,2020-05-19 08:28:21,0.0,13.3
PER_EMOTE_1309,CO,ugm -3,2020-05-25 20:07:34,0.0,278.5177696998
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-15 06:07:00,0.0,2.91
adc1a3ff679b0d6603fc2cd26250376d8b5592e579c2bce76d1a2b5e14be2fce

PER_EMOTE_1309,CO,ugm -3,2020-05-21 04:27:25,0.0,280.93170622459996
PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-26 11:19:00,0.0,2.17
PER_EMOTE_1309,Humidity,%,2020-05-18 13:18:19,0.0,67.0
d9e216fdaedf2a7340d4f60b88c9172b4d93f63c785de39535fc2fce17577cf3

PER_AIRMON_MESH301245,Humidity,%,2020-05-21 19:15:00,0.0,42.6
PER_EMOTE_1309,NO2,ugm -3,2020-05-17 10:10:00,0.0,3.6689460410000003
PER_EMOTE_1309,NO,ugm -3,2020-05-24 13:02:31,0.0,11.052886414200001
4eee222bab42f324ad9e960cc41afd7eb02309e458669a082aeec029e5e995bb

PER_EMOTE_1309,Humidity,%,2020-05-22 02:47:26,0.0,61.1
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-26 09:58:00,0.0,0.89
PER_EMOTE_1309,NO,ugm -3,2020-05-13 10:41:00,0.0,8.24646537
1b56f0c6549ba76978f732a8888742f480c94f3cbebd098f05f1923908c050d1

PER_AIRMON_MESH301245,PM1,ugm -3,2020-05-19 09:40:00,0.0,1.26
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-25 01:21:00,0.0,9.841000000000001
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-15 19:36:00,0.0,4.41
ca51ddfcc37676300aac0f22d07ad178e0d5157727d88e76c9fb1920cd3b4db2

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-13 18:15:00,0.0,3.5189999999999997
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-16 01:02:00,0.0,3.658
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-18 15:44:00,0.0,4.69
a08c829ea68b44855670450b87efc793d63f2dd6b35c6200e7c0a3149a3775e8

PER_AIRMON_MESH1911150,CO,ugm -3,2020-05-28 04:30:00,0.0,180.61344499999998
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-14 19:44:00,0.0,1.7690000000000001
PER_EMOTE_1309,NO,ugm -3,2020-05-30 01:55:44,0.0,10.231551483099999
4fb1ad0b1565b45d8f57d2c18242b56256ab82b773af11203837fcda61e45b1d

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-31 17:12:00,0.0,6.4570000000000025
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-29 05:27:00,0.0,7.45
PER_AIRMON_MESH301245,PM2.5,ugm -3,2020-05-24 13:10:00,0.0,3.62
aa001ef70b2f59d41de63926e52c3664178e6e336b3897c93306010ac4031d2f

PER_EMOTE_1309,NO2,ugm -3,2020-05-14 03:17:00,0.0,49.58651771
PER_EMOTE_1309,NO,ugm -3,2020-05-12 15:57:00,0.0,27.86425951
PER_EMOTE_1309,Humidity,%,2020-05-18 01:58:18,0.0,77.8
4a9a9d69d93ff325821ccfecd0593136798925a2c52a322d268cb4f82af6e681

PER_EMOTE_1309,Sound,db,2020-05-26 15:27:35,0.0,60.0
PER_EMOTE_1309,Temperature,Celsius,2020-05-27 18:13:37,0.0,20.9
PER_EMOTE_1309,Sound,db,2020-05-17 08:10:17,0.0,62.0
909c91e4300b7bd02b6f2cb0cdcd065db6e0de842c78eedb1a7b10adaef86b94

PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-28 18:17:00,0.0,3.14
PER_EMOTE_1309,NO,ugm -3,2020-05-19 11:30:21,0.0,10.1489609917
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-17 18:41:00,0.0,1.6380000000000001
91d2d4e32bbca24af1d2689dcbd88da9a47c5dd8cd56c2143935d124000500f1

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-30 03:55:00,0.0,4.025
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-21 02:54:00,0.0,5.19
PER_EMOTE_1309,NO2,ugm -3,2020-05-13 19:25:00,0.0,25.37379169
4afa219c46a7280987976cd9f56ab88f597756bcaf538fd0786623c900da6b29

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-17 10:18:00,0.0,4.042
PER_EMOTE_1309,CO,ugm -3,2020-05-19 12:07:21,0.0,378.57973836620005
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-16 04:17:00,0.0,0.64
354eeb59dccca3acad4428d11e287f5abc97c5f45c7d7483689441ea28622426

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-25 11:51:00,0.0,7.062
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-14 09:26:00,0.0,4.9
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-20 22:38:00,0.0,4.36
a1aecb0b499038dd99f3f8b16a09b1eb86012608a46bf3c3f76e12e8b3e923aa

PER_AIRMON_MESH1911150,Temperature,Celsius,2020-05-29 21:00:00,0.0,18.3
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-18 23:09:00,0.0,8.28
PER_EMOTE_1309,NO2,ugm -3,2020-05-26 13:11:35,0.0,67.4260626678
3d3264fb8746ba41e4409db92d3a437668ded8d47345e97299ee7462ff17450d

PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-14 23:43:00,0.0,0.86
